t,x,y,crs,NO2
2023-11-05,112.73927255226556,-7.15162402049146,b'',2.9971125e-05
2023-11-06,112.73927255226556,-7.15162402049146,b'',6.792422e-06
2023-11-07,112.73927255226556,-7.15162402049146,b'',3.36647e-05
2023-11-08,112.73927255226556,-7.15162402049146,b'',5.3283784e-05
2023-11-09,112.73927255226556,-7.15162402049146,b'',7.891004e-05
2023-11-10,112.73927255226556,-7.15162402049146,b'',
2023-11-12,112.73927255226556,-7.15162402049146,b'',
2023-11-13,112.73927255226556,-7.15162402049146,b'',
2023-11-14,112.73927255226556,-7.15162402049146,b'',
2023-11-15,112.73927255226556,-7.15162402049146,b'',0.00011210706
2023-11-16,112.73927255226556,-7.15162402049146,b'',0.00010457161
2023-11-17,112.73927255226556,-7.15162402049146,b'',7.1417955e-05
2023-11-18,112.73927255226556,-7.15162402049146,b'',0.00028934306
2023-11-19,112.73927255226556,-7.15162402049146,b'',3.774966e-05
2023-11-20,112.73927255226556,-7.15162402049146,b'',3.6815396e-05
2023-11-21,112.73927255226556,-7.15162402049146,b'',1.4248305e-05
2023-11-22,112.73927255226556,-7.15162402049146,b'',1.9950705e-05
2023-11-23,112.73927255226556,-7.15162402049146,b'',
2023-11-24,112.73927255226556,-7.15162402049146,b'',
2023-11-25,112.73927255226556,-7.15162402049146,b'',
2023-11-26,112.73927255226556,-7.15162402049146,b'',5.366828e-05
2023-11-27,112.73927255226556,-7.15162402049146,b'',5.8899637e-05
2023-11-28,112.73927255226556,-7.15162402049146,b'',
2023-11-29,112.73927255226556,-7.15162402049146,b'',
2023-11-30,112.73927255226556,-7.15162402049146,b'',
2023-12-01,112.73927255226556,-7.15162402049146,b'',
2023-12-02,112.73927255226556,-7.15162402049146,b'',2.9058268e-05
2023-12-03,112.73927255226556,-7.15162402049146,b'',
2023-12-04,112.73927255226556,-7.15162402049146,b'',
2023-12-05,112.73927255226556,-7.15162402049146,b'',2.7784736e-05
2023-12-06,112.73927255226556,-7.15162402049146,b'',
2023-12-07,112.73927255226556,-7.15162402049146,b'',0.00017625437
2023-12-08,112.73927255226556,-7.15162402049146,b'',
2023-12-09,112.73927255226556,-7.15162402049146,b'',
2023-12-10,112.73927255226556,-7.15162402049146,b'',
2023-12-11,112.73927255226556,-7.15162402049146,b'',7.386312e-05
2023-12-12,112.73927255226556,-7.15162402049146,b'',7.424246e-05
2023-12-13,112.73927255226556,-7.15162402049146,b'',
2023-12-14,112.73927255226556,-7.15162402049146,b'',
2023-12-15,112.73927255226556,-7.15162402049146,b'',
2023-12-16,112.73927255226556,-7.15162402049146,b'',
2023-12-17,112.73927255226556,-7.15162402049146,b'',0.00010379146
2023-12-18,112.73927255226556,-7.15162402049146,b'',0.00011974832
2023-12-19,112.73927255226556,-7.15162402049146,b'',0.00019205867
2023-12-20,112.73927255226556,-7.15162402049146,b'',0.00026880635
2023-12-21,112.73927255226556,-7.15162402049146,b'',0.00012200134
2023-12-22,112.73927255226556,-7.15162402049146,b'',
2023-12-23,112.73927255226556,-7.15162402049146,b'',4.1133924e-05
2023-12-24,112.73927255226556,-7.15162402049146,b'',3.173803e-05
2023-12-25,112.73927255226556,-7.15162402049146,b'',
2023-12-26,112.73927255226556,-7.15162402049146,b'',4.59418e-05
2023-12-27,112.73927255226556,-7.15162402049146,b'',
2023-12-28,112.73927255226556,-7.15162402049146,b'',
2023-12-29,112.73927255226556,-7.15162402049146,b'',4.9129452e-05
